6,12,0,14,10,8,7,3,4,2,11,1,9,5,13,
11,12,0,14,9,8,7,3,4,2,5,10,1,6,13,
2,1,0,3,9,8,5,14,7,11,4,10,12,6,13,
5,13,6,14,9,8,7,3,4,11,12,10,0,1,2,
6,12,0,14,9,8,7,11,4,2,3,1,10,5,13,
14,1,7,8,9,2,5,11,4,10,0,3,12,6,13,
6,12,0,8,9,14,7,3,4,2,11,10,1,13,5,
5,1,0,14,9,8,7,3,4,2,11,10,12,6,13,
1,11,0,14,5,8,7,3,4,2,13,10,12,6,9,
4,1,0,14,9,3,7,8,2,11,5,10,12,6,13,
2,1,0,14,9,8,7,3,4,11,5,10,12,6,13,
9,14,0,1,2,8,7,11,4,3,5,10,12,6,13,
11,1,0,14,9,12,7,3,4,2,5,10,8,6,13,
2,1,0,14,9,8,7,3,4,10,5,11,13,6,12,
2,1,11,14,9,8,7,3,4,0,5,10,12,6,13,
2,1,0,14,9,8,7,3,4,11,5,10,12,6,13,
5,10,0,14,9,8,7,3,4,2,11,1,12,6,13,
10,1,0,14,7,8,9,3,4,11,5,2,12,6,13,
10,1,0,3,9,12,7,14,5,11,4,2,8,6,13,
2,1,0,14,9,8,7,3,4,13,5,10,12,6,11,
2,1,0,6,9,8,4,3,7,11,5,10,12,14,13,
2,12,0,14,9,8,7,3,4,11,5,10,1,6,13,
2,10,14,0,9,8,7,3,4,11,5,1,12,6,13,
14,8,0,1,7,2,9,3,4,11,5,10,12,6,13,
2,1,0,14,9,8,7,3,4,13,5,10,12,6,11,
2,1,7,14,9,6,0,3,4,11,5,10,12,8,13,
6,0,12,14,9,8,7,3,4,2,11,1,10,5,13,
9,1,0,5,6,8,7,3,4,11,2,10,12,14,13,
2,1,0,14,9,8,3,7,4,11,5,10,12,6,13,
2,1,7,3,9,8,0,14,4,11,13,10,12,6,5,
2,1,7,14,9,8,0,5,4,11,3,10,12,6,13,
2,1,0,14,9,8,7,3,4,11,5,10,12,6,13,
2,0,1,14,6,8,7,3,4,5,11,10,12,9,13,
5,14,7,12,9,2,0,3,4,11,8,10,1,6,13,
2,1,0,9,7,8,14,3,4,11,5,10,12,6,13,
2,11,0,14,9,8,7,3,4,1,5,10,12,6,13,
2,1,0,10,9,11,7,3,4,8,5,14,12,6,13,
8,1,0,11,2,9,7,3,4,13,5,10,12,6,14,
4,1,5,14,9,8,7,3,2,11,0,10,12,6,13,
11,1,0,14,9,8,7,3,4,13,5,10,12,6,2,
11,1,0,14,4,8,7,3,5,13,9,10,12,6,2,
2,1,0,14,9,8,4,3,10,11,5,13,12,6,7,
12,1,0,14,9,8,7,3,4,13,5,10,2,6,11,
2,1,0,14,9,12,7,3,4,11,5,10,8,6,13,
2,1,0,3,9,8,7,14,5,11,4,10,12,6,13,
6,5,0,14,9,8,7,3,4,2,11,1,10,12,13,
6,12,0,8,9,10,7,3,4,2,1,14,11,5,13,
2,1,0,14,9,8,7,3,4,11,5,6,12,10,13,
2,1,0,14,9,8,7,3,6,11,5,10,12,4,13,
2,1,0,14,9,8,3,7,4,11,5,10,12,6,13,
14,1,0,2,9,8,7,3,4,11,5,10,12,6,13,
5,1,0,14,9,8,7,3,4,2,11,10,12,6,13,
6,12,14,0,9,8,7,3,4,5,11,1,10,2,13,
2,1,0,3,9,8,7,14,5,11,4,10,12,6,13,
2,5,0,14,9,8,7,3,1,11,4,10,12,6,13,
9,14,0,1,11,8,7,3,4,2,5,10,12,6,13,
2,1,11,3,9,8,7,14,5,0,6,10,12,4,13,
7,1,2,14,9,8,0,3,4,11,5,10,12,6,13,
6,1,0,14,9,8,7,3,4,2,5,10,13,11,12,
2,7,0,14,1,8,9,3,4,10,11,5,12,6,13,
2,1,0,9,5,8,7,3,4,11,14,10,12,6,13,
9,14,0,1,11,8,7,3,4,2,5,10,12,6,13,
5,1,0,14,9,2,7,3,4,11,8,10,12,6,13,
2,0,1,11,9,8,7,14,5,3,4,10,12,6,13,
11,1,0,12,9,6,7,3,4,2,5,10,14,8,13,
2,3,0,1,9,8,7,14,5,11,4,10,12,6,13,
2,1,0,14,9,8,7,3,4,11,5,10,12,6,13,
2,9,0,14,1,8,7,3,4,13,5,10,12,6,11,
5,13,6,14,9,8,7,3,4,11,12,10,0,1,2,
2,1,0,11,9,8,7,3,4,14,5,10,12,6,13,
2,1,0,3,9,8,7,14,5,11,4,10,12,6,13,
14,1,0,6,9,8,7,3,4,11,5,10,12,2,13,
5,0,1,10,9,8,7,3,4,11,2,12,14,6,13,
2,1,0,14,9,8,4,3,10,11,5,13,12,6,7,
2,0,1,14,7,8,9,3,4,11,5,10,12,6,13,
2,1,0,14,9,8,7,3,5,11,4,10,12,13,6,
2,1,14,3,9,8,7,11,5,0,4,10,12,6,13,
2,1,0,14,9,8,7,3,4,5,11,10,12,6,13,
9,14,0,8,2,1,7,3,4,11,5,10,12,6,13,
9,10,0,14,7,8,2,3,4,11,5,1,12,6,13,
2,1,0,14,9,8,7,3,4,11,5,10,12,6,13,
2,1,0,14,11,8,7,3,4,9,5,10,12,6,13,
2,1,0,14,9,8,12,3,4,10,5,11,7,6,13,
2,0,1,14,9,8,7,3,4,5,11,10,12,6,13,
2,11,0,14,9,8,10,3,4,1,5,7,12,6,13,
2,1,0,14,9,8,13,3,4,11,5,10,12,6,7,
6,5,0,14,9,8,7,3,1,2,11,4,10,12,13,
2,1,7,14,9,8,0,3,4,11,5,10,6,12,13,
2,1,0,14,9,8,7,3,4,11,5,10,12,6,13,
2,1,0,14,9,8,7,3,4,11,5,6,12,10,13,
6,10,14,0,9,8,7,3,4,2,11,1,12,5,13,
5,3,1,14,9,8,7,2,4,11,0,10,12,6,13,
2,1,0,14,9,8,7,3,4,11,5,10,12,6,13,
2,1,0,14,9,8,7,3,4,11,5,10,12,6,13,
14,1,0,2,9,8,7,3,4,11,5,10,12,6,13,
5,1,0,14,9,8,7,3,11,2,4,10,12,6,13,
2,1,0,14,9,8,7,10,4,11,5,3,12,6,13,
0,1,2,14,9,8,7,3,4,11,5,10,12,6,13,
2,1,7,8,9,14,5,11,0,10,4,3,12,6,13,
2,1,0,14,8,9,7,3,4,10,11,5,12,6,13,
2,1,10,14,9,8,7,13,4,11,5,0,12,6,3,
5,1,0,14,9,8,7,12,4,2,11,10,3,6,13,
5,1,0,14,9,8,7,3,4,2,10,11,12,6,13,
2,1,0,14,9,3,7,8,4,11,5,10,12,6,13,
9,14,0,1,2,8,7,3,4,11,5,10,12,6,13,
9,14,7,8,4,3,0,11,2,1,10,5,12,6,13,
2,5,7,14,9,8,0,3,4,11,1,10,12,6,13,
2,1,0,14,9,8,7,3,4,11,5,10,12,6,13,
2,1,10,14,9,8,4,3,0,11,5,13,12,6,7,
2,1,7,14,9,8,0,3,4,11,5,10,12,6,13,
2,1,0,3,9,8,7,14,5,11,4,10,12,6,13,
9,6,7,1,0,8,2,3,4,11,5,10,12,14,13,
2,1,4,14,9,8,7,3,0,11,5,10,12,6,13,
2,1,0,12,7,8,9,3,10,4,5,11,14,6,13,
5,1,6,14,9,2,7,3,4,11,8,10,12,0,13,
6,12,0,8,1,14,7,3,4,2,9,10,11,5,13,
2,1,0,14,9,8,7,3,4,11,10,5,12,6,13,
2,0,1,3,9,8,7,14,5,11,4,10,12,6,13,
2,1,0,8,9,3,7,14,5,11,4,10,12,6,13,
2,3,0,14,9,8,7,1,4,10,5,11,12,6,13,
5,1,0,14,9,8,7,2,4,11,3,10,12,6,13,
2,1,0,14,9,8,7,3,4,13,5,10,12,6,11,
12,1,0,3,9,2,7,14,5,11,4,10,8,6,13,
2,1,0,14,10,8,9,3,4,11,7,5,12,6,13,
11,1,0,14,7,8,9,6,4,2,5,10,12,3,13,
11,0,4,3,9,8,7,14,5,2,1,10,12,6,13,
2,1,0,14,9,8,7,3,4,11,5,10,12,6,13,
5,1,0,8,9,14,2,3,4,11,7,10,12,6,13,
5,0,1,14,9,8,7,4,12,3,11,10,2,6,13,
2,1,0,14,9,8,7,3,4,11,5,12,10,6,13,
2,1,0,14,7,8,9,3,4,11,10,6,12,5,13,
14,1,0,11,9,8,7,3,4,2,5,10,12,6,13,
9,14,0,1,5,8,7,3,4,11,2,10,12,6,13,
2,1,0,8,7,14,9,3,4,11,5,10,12,6,13,
2,1,6,4,9,8,7,3,14,11,5,10,12,0,13,
2,1,0,8,7,14,9,3,5,11,4,10,12,6,13,
2,1,7,8,9,14,5,11,0,6,4,3,12,10,13,
2,1,14,3,9,8,0,7,5,11,4,10,12,6,13,
5,1,0,6,9,8,3,7,11,4,2,10,12,14,13,
2,1,7,14,9,8,0,3,4,11,5,10,12,6,13,
2,1,0,14,10,8,7,3,4,11,5,9,12,6,13,
2,1,11,14,9,8,7,3,4,0,5,10,12,6,13,
2,1,0,14,10,8,7,3,4,6,5,9,12,11,13,
12,6,0,14,9,8,7,4,3,11,5,10,1,2,13,
2,1,7,14,9,8,0,3,4,11,5,10,12,6,13,
2,1,7,14,9,8,0,3,4,11,5,10,12,6,13,
2,1,0,14,7,8,9,3,4,11,5,10,12,6,13,
8,1,0,6,9,11,7,3,4,2,5,10,12,14,13,
6,12,0,8,9,10,7,3,4,2,1,14,11,5,13,
5,1,0,14,9,2,7,3,4,11,8,10,12,6,13,
8,14,0,1,7,2,9,3,4,11,5,10,12,6,13,
2,1,0,8,14,5,7,3,4,11,9,10,12,6,13,
6,2,0,14,9,8,7,11,4,12,3,1,10,5,13,
2,1,0,14,9,8,7,3,4,11,5,10,12,6,13,
2,1,0,8,14,5,7,3,4,11,9,10,12,6,13,
2,1,7,14,9,8,0,3,4,11,5,10,12,13,6,
2,7,0,14,9,8,1,3,4,11,5,10,12,13,6,
13,1,0,14,9,8,7,3,5,11,4,10,12,6,2,
2,1,0,14,9,8,7,3,4,11,5,10,6,12,13,
2,1,0,3,9,8,7,14,5,11,4,10,12,6,13,
6,1,0,14,9,8,7,3,4,11,2,10,12,5,13,
2,1,0,14,9,8,11,3,4,7,5,10,12,6,13,
6,12,0,14,9,8,7,3,4,2,11,1,10,5,13,
11,1,0,14,5,8,7,3,4,13,9,10,12,6,2,
5,0,14,1,9,8,7,3,4,11,2,10,12,6,13,
2,1,7,8,9,14,5,11,4,10,0,3,12,6,13,
5,1,0,14,9,2,7,3,4,11,8,10,12,6,13,
5,1,0,14,9,8,7,3,4,10,11,2,12,6,13,
2,0,1,14,9,8,7,3,4,11,12,10,5,6,13,
2,1,0,14,9,13,7,3,6,11,5,10,12,4,8,
5,1,0,14,9,2,7,3,4,11,8,10,12,6,13,
5,0,14,1,9,8,7,3,4,11,2,10,12,6,13,
2,1,0,3,9,8,7,12,5,11,4,10,14,6,13,
2,1,0,14,9,8,7,3,4,13,5,10,12,6,11,
2,11,0,14,9,12,7,3,4,1,5,10,8,6,13,
2,1,0,14,7,8,9,3,4,11,5,10,13,6,12,
2,1,0,14,9,8,7,3,4,11,5,10,12,6,13,
2,1,0,14,9,8,7,3,4,11,5,10,12,6,13,
5,0,1,10,9,8,7,3,4,11,2,14,12,6,13,
2,1,0,14,6,8,7,3,4,11,5,10,12,9,13,
2,0,1,14,9,8,7,3,4,5,11,10,12,6,13,
2,4,0,3,9,8,7,14,5,6,1,10,12,11,13,
5,1,6,11,9,8,7,3,4,2,14,10,12,0,13,
2,8,0,14,9,1,7,3,4,11,5,10,12,6,13,
6,12,0,8,9,14,2,3,4,7,11,10,1,5,13,
2,1,0,14,11,13,7,3,4,9,5,10,12,6,8,
2,1,14,0,7,9,8,4,10,11,5,3,12,6,13,
2,1,0,11,9,8,7,3,4,5,14,10,12,6,13,
2,1,0,14,9,8,7,3,4,11,5,10,12,6,13,
6,1,0,8,9,3,7,14,4,2,12,11,10,5,13,
2,1,0,14,9,8,7,3,4,11,5,10,12,6,13,
2,1,0,3,9,8,7,14,5,11,4,10,12,6,13,
2,1,0,14,9,8,7,3,4,11,5,10,12,6,13,
9,14,0,1,5,8,7,6,4,11,2,10,12,13,3,
2,1,0,5,9,14,7,3,4,11,8,10,12,6,13,
2,1,7,3,9,8,0,14,5,11,4,10,12,6,13,
14,8,1,0,3,2,7,9,4,11,5,10,12,6,13,
5,13,6,14,9,8,7,3,4,11,1,10,0,12,2,
2,14,0,1,7,8,9,3,4,11,5,10,12,6,13,
5,14,0,8,1,2,7,13,4,6,9,12,10,11,3,
2,1,0,14,9,5,7,3,4,11,8,10,12,6,13,
2,1,0,3,9,10,7,14,5,11,4,8,12,6,13,
8,14,0,1,12,2,9,3,4,11,5,10,7,6,13,
2,12,0,14,9,8,7,3,4,11,5,10,1,6,13,
2,1,0,14,9,8,13,3,4,7,5,10,12,6,11,
2,1,0,14,9,8,7,3,4,11,5,10,13,6,12,
9,14,0,1,5,8,7,3,12,11,2,10,4,6,13,
2,1,0,11,9,8,7,3,4,13,5,10,12,6,14,
2,5,0,3,9,8,7,14,1,11,4,10,12,6,13,
2,1,0,14,9,8,7,3,4,11,5,10,12,6,13,
5,4,0,14,9,8,7,3,1,2,10,11,12,6,13,
9,2,0,1,5,8,7,3,4,11,14,10,12,6,13,
5,2,0,14,9,8,7,3,13,11,4,10,12,6,1,
5,10,0,14,8,9,7,3,4,2,11,1,13,6,12,
2,1,0,14,9,8,7,3,4,13,5,10,12,6,11,
2,1,0,14,9,11,13,3,8,4,5,10,12,6,7,
2,1,0,14,9,8,7,3,4,10,5,11,13,6,12,
11,1,0,14,9,3,7,8,4,2,10,5,12,6,13,
1,11,0,14,9,8,7,3,2,4,5,10,12,6,13,
2,4,0,14,9,8,7,3,1,11,5,10,12,6,13,
6,12,0,14,9,8,7,3,4,2,11,1,10,5,13,
2,1,0,7,9,8,14,3,4,11,5,10,12,6,13,
2,1,0,14,9,8,7,3,4,11,5,10,12,6,13,
13,1,0,14,9,8,7,3,4,11,12,10,5,6,2,
5,1,0,11,9,8,7,3,4,2,14,10,12,6,13,
9,14,0,1,2,8,7,3,4,11,5,10,12,6,13,
2,1,0,10,9,8,7,3,4,11,5,14,12,6,13,
11,1,0,14,9,8,7,3,4,5,13,10,12,6,2,
1,11,0,14,9,8,7,3,4,2,5,10,12,6,13,
2,12,0,14,7,8,9,3,4,11,5,10,13,6,1,
5,1,0,14,9,2,4,3,7,11,8,10,12,6,13,
9,14,7,1,0,8,2,3,4,11,5,10,12,6,13,
2,1,7,14,9,8,0,3,4,11,5,10,12,6,13,
9,14,0,8,2,1,7,3,4,11,5,10,12,6,13,
2,1,0,7,14,8,3,9,4,11,5,10,12,6,13,
1,11,0,14,9,8,7,3,4,13,5,10,12,6,2,
9,14,7,1,0,8,2,4,3,11,5,10,12,6,13,
2,1,0,14,9,8,7,3,4,11,5,10,12,6,13,
2,1,0,14,9,8,7,3,4,11,5,10,12,6,13,
11,12,0,14,9,8,7,3,4,2,5,10,1,6,13,
2,11,0,14,9,4,7,3,8,1,5,10,12,6,13,
2,14,0,1,7,8,9,3,4,11,5,10,12,6,13,
5,1,0,14,9,8,7,3,4,2,11,10,13,6,12,
2,1,0,14,9,8,7,3,4,13,5,10,12,6,11,
2,1,0,14,9,8,7,3,4,11,5,10,12,6,13,
2,0,1,14,9,8,7,3,4,5,11,10,12,6,13,
9,14,0,1,5,8,7,3,4,11,2,10,12,6,13,
2,1,7,14,9,8,0,3,4,11,5,10,12,6,13,
5,1,0,6,9,8,7,3,4,11,2,10,12,14,13,
2,1,11,14,9,8,7,3,4,0,5,10,12,6,13,
6,7,1,14,9,8,0,3,4,11,5,10,12,2,13,
9,10,0,8,2,1,7,3,4,11,5,14,12,6,13,
2,7,1,14,9,12,0,3,4,11,5,10,8,6,13,
2,1,0,6,9,8,7,14,5,11,4,10,12,3,13,
2,1,14,0,9,8,7,13,4,11,5,10,12,6,3,
2,1,0,14,9,12,7,3,4,11,5,10,8,6,13,
6,12,0,14,9,8,2,3,4,7,11,1,10,5,13,
5,7,1,14,9,8,0,3,4,11,2,10,12,6,13,
6,1,0,14,9,8,7,3,4,2,5,10,12,11,13,
2,1,0,14,9,8,7,3,4,13,5,10,12,6,11,
2,5,0,14,9,3,7,8,4,11,1,10,12,6,13,
2,1,7,14,9,8,0,3,4,11,5,10,12,6,13,
2,5,7,14,9,8,0,3,4,11,1,10,12,6,13,
1,3,0,14,12,8,7,2,4,11,5,10,9,6,13,
2,1,0,14,9,8,7,3,4,11,12,10,5,6,13,
2,14,0,1,6,8,10,3,4,13,5,7,12,9,11,
2,1,0,9,14,8,7,3,4,11,5,12,10,6,13,
2,8,0,14,9,1,7,3,4,11,5,6,12,10,13,
2,12,0,14,9,8,7,3,11,4,5,10,1,6,13,
2,1,0,3,9,8,7,14,5,11,4,10,12,6,13,
2,1,0,14,9,8,7,3,4,11,5,10,12,6,13,
2,1,0,14,9,8,7,3,4,11,5,10,12,6,13,
2,1,0,14,9,8,7,3,4,11,5,10,12,6,13,
2,1,0,14,9,8,4,3,7,11,5,10,12,6,13,
12,6,0,14,9,8,7,3,4,11,5,10,1,2,13,
6,0,11,8,9,14,7,3,4,2,1,10,12,5,13,
9,14,0,1,2,6,7,3,4,11,5,10,12,8,13,
8,12,0,6,9,14,7,3,4,2,1,11,10,5,13,
2,1,7,8,9,14,5,11,0,10,4,3,12,6,13,
5,1,11,8,9,14,7,3,4,0,2,10,12,6,13,
5,12,0,8,9,14,7,3,4,2,1,10,11,6,13,
9,14,0,1,5,8,7,3,4,11,2,10,12,6,13,
2,3,0,14,9,8,7,1,4,11,5,10,12,6,13,
1,11,0,14,7,8,9,2,4,3,5,10,12,6,13,
2,1,0,14,9,8,7,3,4,11,5,10,12,6,13,
2,1,14,0,13,8,7,3,4,11,5,10,12,6,9,
2,1,0,14,3,8,7,9,4,13,5,10,12,6,11,
2,1,0,14,9,8,7,3,4,11,5,10,12,6,13,
6,5,0,14,9,8,7,3,4,2,11,1,10,12,13,
1,2,0,14,9,8,7,3,4,13,5,10,12,6,11,
2,1,0,14,9,8,7,3,4,11,5,10,12,6,13,
5,1,0,6,14,8,7,3,4,11,2,10,12,9,13,
2,1,0,14,9,8,6,3,4,11,5,10,12,7,13,
2,0,1,11,9,8,7,14,5,3,4,10,12,6,13,
6,12,0,8,9,14,7,3,11,2,4,10,1,13,5,
2,1,0,14,9,8,7,3,4,11,5,10,12,6,13,
2,7,1,3,9,8,0,14,4,11,5,10,12,6,13,
2,9,0,14,3,8,7,1,4,11,5,10,12,6,13,
4,1,0,14,9,8,7,3,2,11,5,10,12,6,13,
14,1,0,5,9,8,7,3,4,2,11,10,12,6,13,
7,1,0,14,9,8,2,3,4,11,5,10,12,13,6,
12,1,0,14,7,8,9,3,4,10,5,11,2,6,13,
5,12,0,8,1,2,7,3,4,6,9,14,10,11,13,
14,0,1,5,9,8,7,3,4,11,13,10,12,6,2,
2,1,14,7,9,8,0,3,4,11,5,10,12,6,13,
2,1,13,14,9,8,7,3,4,0,5,10,12,6,11,
9,14,0,1,5,8,7,3,4,11,2,6,12,10,13,
5,0,1,14,10,8,7,3,4,11,2,9,12,6,13,
2,1,7,14,9,8,0,3,4,11,5,10,12,6,13,
6,5,0,14,9,8,7,3,4,2,11,1,10,12,13,
2,0,1,14,9,8,7,3,4,5,11,10,12,6,13,
9,1,0,14,2,8,7,3,11,4,5,10,12,6,13,
2,1,0,3,9,8,7,14,5,11,4,6,12,10,13,
6,12,0,14,9,8,7,3,4,2,11,1,10,5,13,
2,1,0,14,9,8,7,3,4,11,5,10,12,6,13,
2,1,0,14,9,8,7,3,4,11,5,10,12,6,13,
10,1,0,3,9,8,7,14,5,11,4,2,12,6,13,
9,1,0,11,2,8,7,3,4,13,5,10,12,6,14,
4,1,0,11,9,8,7,13,2,10,5,14,12,6,3,
11,1,0,12,2,8,7,3,4,9,5,10,14,6,13,
2,1,0,11,9,8,7,3,4,14,5,10,12,6,13,
2,1,0,3,9,8,7,14,5,11,4,10,12,6,13,
13,1,0,14,9,8,7,3,4,2,5,10,6,12,11,
2,1,0,9,14,12,7,3,4,11,5,10,8,6,13,
6,12,4,8,9,14,7,11,0,2,1,10,3,5,13,
6,12,0,8,9,14,7,3,4,2,10,11,1,13,5,
2,1,0,14,9,8,4,3,7,11,5,10,12,6,13,
2,1,0,14,9,8,7,3,4,10,5,11,12,6,13,
6,4,0,8,9,14,7,3,12,2,1,10,11,5,13,
2,1,0,14,9,8,7,3,4,11,5,10,12,6,13,
12,1,0,14,9,8,7,3,4,2,11,10,5,6,13,
2,1,14,3,9,8,12,0,5,11,4,10,7,6,13,
2,1,14,0,6,8,7,3,4,11,5,10,12,13,9,
11,1,0,14,9,3,7,8,4,2,5,10,12,6,13,
2,1,7,14,9,8,0,4,3,11,5,10,12,6,13,
14,1,0,2,9,8,7,3,4,11,5,10,12,6,13,
2,1,0,3,9,8,7,14,5,11,4,10,12,6,13,
2,1,14,0,10,8,7,3,4,11,5,13,12,6,9,
2,10,0,14,9,8,7,3,4,13,5,1,12,6,11,
2,1,0,14,7,9,8,3,4,11,5,10,12,6,13,
2,1,7,14,9,12,0,3,4,11,5,10,8,6,13,
2,1,0,3,9,12,7,14,5,11,4,10,8,6,13,
2,1,0,14,9,8,7,3,4,11,5,6,12,10,13,
2,1,0,14,9,6,7,3,4,11,10,5,12,8,13,
2,5,0,14,9,8,7,3,4,11,12,10,1,6,13,
1,11,0,14,9,8,7,3,4,2,13,10,12,6,5,
2,0,1,14,9,8,7,3,4,5,11,10,12,6,13,
5,10,0,14,9,8,7,3,12,11,2,1,4,6,13,
1,11,0,14,9,8,7,3,4,2,13,10,12,6,5,
2,1,0,14,9,8,13,3,4,11,5,10,12,6,7,
2,1,0,14,9,8,7,3,4,10,5,11,13,6,12,
9,1,0,14,2,8,7,3,4,11,5,10,13,6,12,
5,1,10,8,9,14,7,3,4,11,2,0,13,6,12,
9,14,0,3,5,8,7,1,4,11,2,10,12,6,13,
9,14,7,1,0,8,2,3,4,11,5,10,12,6,13,
2,1,0,14,9,8,7,3,4,11,5,10,12,6,13,
6,12,0,8,9,14,7,3,4,2,1,11,10,5,13,
2,1,7,9,3,8,0,14,5,11,4,10,12,6,13,
14,1,2,0,9,8,7,3,4,11,5,10,12,6,13,
9,14,7,1,0,8,2,3,4,11,5,10,12,6,13,
2,1,0,14,9,8,7,3,4,13,5,10,12,6,11,
2,1,0,14,9,8,7,3,4,11,5,10,12,6,13,
2,1,0,6,9,8,7,3,4,11,5,14,12,10,13,
11,1,0,14,9,8,7,3,4,13,5,10,12,6,2,
5,1,0,8,9,14,7,3,4,11,2,10,12,6,13,
6,5,0,14,9,8,7,3,4,2,11,1,10,12,13,
2,1,0,3,9,8,7,14,5,11,4,10,12,6,13,
6,12,0,8,9,14,7,3,4,2,1,10,11,5,13,
2,1,0,14,9,8,7,3,4,11,5,10,12,6,13,
2,1,0,3,9,8,7,14,5,11,4,10,12,6,13,
2,7,0,14,1,8,9,12,4,10,11,5,3,6,13,
2,1,4,3,9,8,7,14,5,11,0,10,12,6,13,
2,1,0,6,9,8,4,3,7,11,5,10,12,14,13,
2,1,0,6,9,8,7,3,4,11,5,10,12,14,13,
9,1,0,11,2,8,7,3,4,13,5,10,12,6,14,
2,7,0,14,9,8,11,3,4,5,1,10,12,6,13,
2,1,7,8,9,14,5,11,0,10,4,3,12,6,13,
2,1,0,3,9,8,7,14,5,11,4,12,10,6,13,
2,1,0,8,14,5,7,3,4,11,9,10,12,6,13,
2,4,0,13,9,8,7,3,1,11,5,10,12,6,14,
6,12,0,8,9,14,7,10,4,2,1,3,11,5,13,
2,1,0,9,7,8,14,3,4,10,5,11,12,6,13,
2,1,0,14,11,8,7,3,4,9,5,10,13,6,12,
2,10,0,14,3,8,9,7,4,11,5,1,12,6,13,
9,14,7,1,0,8,2,3,4,11,5,10,12,6,13,
5,1,11,14,9,8,7,3,4,2,0,10,12,6,13,
2,4,0,3,9,8,7,14,5,11,1,10,12,6,13,
5,1,0,14,9,2,7,3,4,11,8,10,12,6,13,
2,1,0,14,9,8,7,3,4,10,5,11,12,6,13,
5,14,0,4,9,2,7,3,12,11,8,10,1,6,13,
2,1,7,8,9,14,5,11,0,10,4,3,12,6,13,
2,1,7,8,9,14,11,5,0,10,4,3,12,6,13,
2,1,0,14,9,3,7,8,4,11,5,10,12,6,13,
6,0,12,14,9,8,7,3,4,2,11,1,10,5,13,
5,0,1,10,14,8,7,3,4,11,2,9,12,6,13,
11,1,0,14,9,3,7,8,4,2,5,10,12,6,13,
6,12,0,2,9,14,7,3,4,8,1,10,11,5,13,
9,14,0,1,5,8,7,3,4,11,2,10,12,6,13,
6,12,9,8,0,14,7,3,4,2,1,11,10,5,13,
5,1,0,14,9,8,7,3,4,2,11,10,12,6,13,
2,1,0,9,14,8,7,3,4,11,5,10,12,6,13,
2,1,3,0,9,8,7,14,5,11,4,10,12,6,13,
6,8,0,14,9,1,7,3,4,13,5,10,11,2,12,
2,1,0,14,9,8,7,3,4,11,5,10,12,6,13,
14,1,2,0,9,8,7,3,4,11,5,10,12,6,13,
11,12,0,14,5,8,7,3,4,2,9,10,1,6,13,
2,1,0,14,9,8,7,3,4,11,5,10,12,6,13,
